h3_cell,raw_violation_count,weighted_violation_count,unique_devices,unique_officers,junction_violation_count,multi_violation_count,repeat_vehicle_violations,unactioned_count,mean_latitude,mean_longitude,mean_road_context_weight,mean_sensitive_landmark_weight,mean_shift_friction_weight,night_violation_count,weekend_violation_count,violations_per_device,junction_share,multi_violation_rate,unactioned_rate,night_share,weekend_share,density_raw,severity_raw,footprint_raw,junction_raw,chronicity_raw,road_context_raw,sensitive_raw,shift_risk_raw,estimated_capacity_loss_pct,density_pct,severity_pct,footprint_pct,junction_pct,chronicity_pct,road_context_pct,shift_risk_pct,capacity_loss_pct_rank,density_points,severity_points,footprint_points,junction_points,chronicity_points,road_context_points,shift_risk_points,cis,observed_congestion_proxy,dominant_police_station,dominant_junction_name,rejection_rate,unactioned_pct,rejection_pct,egs,priority_score,priority_tier,share_00-06,share_06-12,share_12-18,share_18-24,shift_priority_00-06,shift_priority_06-12,shift_priority_12-18,shift_priority_18-24,anomaly_score,is_unusual_pattern,is_emerging_hotspot
886014595bfffff,111,60.5,12,12,0,11,19,22,13.016885248648649,77.53680414774774,1.3,1.0,1.0022522522522523,30,40,5.041666666666667,0.0,0.0990990990990991,0.1981981981981982,0.2702702702702703,0.36036036036036034,5.041666666666667,5.2727272727272725,1.3735537190082643,0.0,0.17117117117117117,1.3,1.0,0.27087898709520336,19.598811714327685,59.27835051546392,65.27061855670104,89.30412371134021,41.68814432989691,76.93298969072166,35.56701030927835,39.819587628865975,69.84536082474226,11.855670103092784,7.832474226804124,14.323453608247421,5.002577319587629,7.693298969072166,4.623711340206186,5.972938144329896,57.3041237113402,60.325737156074986,Rajajinagar,No Junction,0.26126126126126126,77.44845360824742,81.05670103092784,78.89175257731958,65.93917525773196,P0,0.2702702702702703,0.6936936936936937,0.036036036036036036,0.0,17.821398718305936,45.741590043651904,2.3761864957741246,0.0,-0.16786164884438032,False,False
8861892517fffff,24,11.0,7,6,0,0,4,4,12.939342958333334,77.6328902625,1.3687500000000001,1.0,1.1020833333333333,19,6,1.5714285714285714,0.0,0.0,0.16666666666666666,0.7916666666666666,0.25,1.5714285714285714,5.0,1.2272727272727273,0.0,0.16666666666666666,1.3687500000000001,1.0,0.8724826388888888,22.115872192382813,26.4819587628866,33.118556701030926,83.6340206185567,41.68814432989691,76.35309278350515,87.88659793814433,89.94845360824742,79.76804123711341,5.29639175257732,3.974226804123711,14.70618556701031,5.002577319587629,7.635309278350515,11.425257731958764,13.492268041237113,61.53221649484536,24.71426304408482,Ashok Nagar,No Junction,0.20833333333333334,72.29381443298969,72.80927835051546,72.5,65.91932989690721,P0,0.7916666666666666,0.08333333333333333,0.125,0.0,52.18613616838488,5.493277491408934,8.239916237113402,0.0,-0.20215520307977236,False,False
8860145901fffff,183,79.0,4,4,0,170,21,13,13.047501237158471,77.54523440163935,1.3,1.0010928961748633,1.0076502732240438,66,62,19.75,0.0,0.9289617486338798,0.07103825136612021,0.36065573770491804,0.33879781420765026,19.75,5.390995260663507,1.0993670886075948,0.0,0.11475409836065574,1.3,1.0010928961748633,0.36341485263817974,16.71016787749459,91.17268041237114,73.06701030927834,74.22680412371135,41.68814432989691,65.85051546391753,71.52061855670104,51.932989690721655,56.18556701030928,18.23453608247423,8.768041237113401,11.737113402061855,5.002577319587629,6.585051546391753,9.297680412371136,7.789948453608248,67.41494845360825,207.6942791090767,Jalahalli,No Junction,0.453551912568306,44.71649484536083,91.62371134020619,63.479381443298976,65.84072164948455,P0,0.36065573770491804,0.34972677595628415,0.2896174863387978,0.0,23.745834037519018,23.02626330910935,19.06862430285618,0.0,-0.15098500957013467,False,False
88618925a5fffff,1345,852.5,76,71,30,45,192,168,12.97303192955905,77.61226226152084,1.3,1.0105947955390335,1.012639405204461,476,482,11.217105263157896,0.022304832713754646,0.03345724907063197,0.12490706319702602,0.35390334572490706,0.35836431226765797,11.217105263157896,5.056456120737843,1.055601173020528,0.022304832713754646,0.14275092936802974,1.3,1.0105947955390335,0.3583764735147386,15.497851792599057,79.63917525773195,50.9020618556701,70.87628865979381,84.14948453608247,72.29381443298969,80.54123711340206,51.28865979381443,50.0,15.92783505154639,6.108247422680412,10.878865979381443,10.097938144329897,7.229381443298969,10.470360824742269,7.693298969072164,68.40592783505154,109.23149483508271,Halasur,No Junction,0.16431226765799256,63.65979381443299,58.891752577319586,61.75257731958763,65.74458762886597,P0,0.35390334572490706,0.483271375464684,0.16282527881040892,0.0,23.26722952516,31.772477292760506,10.704880810945463,0.0,-0.054607416166367995,False,False
8860145a6dfffff,1159,743.5,57,51,1159,57,146,188,12.945990066859865,77.57192038607171,1.3007765314926663,1.0072476272648836,1.027264883520276,469,392,13.043859649122806,1.0,0.04918032786885246,0.1622088006902502,0.40465918895599656,0.3382226056945643,13.043859649122806,5.086984126984127,0.7698722259583053,1.0,0.12597066436583262,1.3007765314926663,1.0072476272648836,0.41569217460829117,22.72484908561713,84.02061855670104,52.9639175257732,21.778350515463917,97.6159793814433,68.1701030927835,79.25257731958763,57.21649484536082,82.08762886597938,16.804123711340207,6.355670103092783,9.347938144329897,11.713917525773194,6.817010309278351,10.302835051546392,8.582474226804123,69.92396907216495,189.50598255632016,Basavanagudi,BTP108 - Tagore Park Junction,0.11475409836065574,71.26288659793815,41.49484536082475,59.35567010309279,65.6966494845361,P0,0.40465918895599656,0.5220017256255393,0.07333908541846419,0.0,26.584752897538767,34.29376439874404,4.818132188253294,0.0,-0.07023585496913698,False,False
8860145a69fffff,1769,1095.5,41,38,1319,74,283,260,12.942732083731611,77.57014171580985,1.2996608253250423,1.0069248162803843,1.0195873374788016,695,539,26.71951219512195,0.7456189937817976,0.041831543244771056,0.14697569248162803,0.39287733182589035,0.3046919163369135,26.71951219512195,5.071866783523225,0.7081697854860793,0.7456189937817976,0.15997738835500283,1.2996608253250423,1.0069248162803843,0.40057275271213516,18.055439924116254,93.4278350515464,51.80412371134021,14.948453608247423,89.0463917525773,74.61340206185567,78.99484536082474,56.18556701030928,64.30412371134021,18.68556701030928,6.216494845360825,7.132731958762887,10.685567010309276,7.461340206185567,10.269329896907216,8.427835051546392,68.87886597938144,307.0548498774176,Basavanagudi,BTP108 - Tagore Park Junction,0.13397399660825324,68.94329896907216,48.06701030927835,60.59278350515464,65.56443298969072,P0,0.39287733182589035,0.42736009044657997,0.17976257772752968,0.0,25.75877949566707,28.019622012552954,11.786031481470689,0.0,-0.029130813242650988,False,False
88618925b5fffff,425,269.0,46,42,425,25,112,43,12.962983128705883,77.58848044305883,1.2474117647058822,1.0651764705882352,1.0463529411764705,212,140,5.8478260869565215,1.0,0.058823529411764705,0.1011764705882353,0.4988235294117647,0.32941176470588235,5.8478260869565215,5.1192982456140355,1.137546468401487,1.0,0.2635294117647059,1.2474117647058822,1.0651764705882352,0.5219454671280277,35.77569708763053,62.628865979381445,54.76804123711341,77.31958762886599,97.6159793814433,88.65979381443299,83.11855670103093,70.36082474226805,95.74742268041237,12.52577319587629,6.572164948453609,15.576030927835053,11.713917525773194,8.8659793814433,10.80541237113402,10.554123711340207,76.61340206185568,137.73189219808526,Halasuru Gate,BTP180 - Swagath Poornima Theatre,0.10588235294117647,56.44329896907217,37.11340206185567,48.71134020618557,65.45257731958763,P0,0.4823529411764706,0.44941176470588234,0.05176470588235294,0.01647058823529412,31.571243177683446,29.415158277744087,3.3881334141904187,1.0780424499696788,-0.14651177571652518,False,False
8860145913fffff,514,288.5,45,36,0,107,64,61,13.039836861543451,77.51727526361869,1.3306420233463037,1.0,1.0204280155642023,198,173,6.411111111111111,0.0,0.20817120622568094,0.11867704280155641,0.3852140077821012,0.33657587548638135,6.411111111111111,5.0843373493975905,1.2046793760831889,0.0,0.1245136186770428,1.3306420233463037,1.0,0.39308316552862266,17.87871492429121,66.3659793814433,52.83505154639175,82.4742268041237,41.68814432989691,67.91237113402062,83.37628865979381,55.28350515463918,63.78865979381443,13.27319587628866,6.34020618556701,13.16365979381443,5.002577319587629,6.791237113402062,10.838917525773196,8.292525773195877,63.702319587628864,72.79095489769887,Peenya,No Junction,0.23346303501945526,62.24226804123711,76.67525773195877,68.01546391752578,65.42757731958763,P0,0.3852140077821012,0.48249027237354086,0.13229571984435798,0.0,25.203619278751656,31.56816960166874,8.655788439167235,0.0,-0.1290361057299172,False,False
8861892ebdfffff,129,75.5,12,12,0,23,38,65,13.007457989147287,77.6219978643411,1.369767441860465,1.0031007751937986,1.0515503875968992,71,42,6.291666666666667,0.0,0.17829457364341086,0.5038759689922481,0.5503875968992248,0.32558139534883723,6.291666666666667,5.2102272727272725,0.8543046357615894,0.0,0.29457364341085274,1.369767441860465,1.0031007751937986,0.5787602908479057,14.457168716310921,65.59278350515464,61.98453608247423,33.24742268041237,41.68814432989691,90.97938144329896,88.53092783505154,76.28865979381443,44.072164948453604,13.11855670103093,7.438144329896907,6.958762886597937,5.002577319587629,9.097938144329897,11.5090206185567,11.443298969072165,64.56829896907216,60.74950395966191,Pulikeshinagar(F.Town),No Junction,0.03875968992248062,96.00515463917526,22.68041237113402,66.67525773195877,65.4110824742268,P0,0.4496124031007752,0.3798449612403101,0.06976744186046512,0.10077519379844961,29.409633980660114,24.846070087109407,4.5635638935507075,6.591814512906577,0.02907280511484911,True,True
8861892e41fffff,178,99.5,14,10,0,36,14,18,12.977452246067415,77.71036855674157,1.3,1.0,1.075561797752809,116,12,7.107142857142857,0.0,0.20224719101123595,0.10112359550561797,0.651685393258427,0.06741573033707865,7.107142857142857,5.316239316239316,1.329145728643216,0.0,0.07865168539325842,1.3,1.0,0.70092791314228,22.742851073724186,69.45876288659794,69.45876288659794,87.5,41.68814432989691,57.47422680412371,35.56701030927835,83.37628865979381,82.21649484536083,13.891752577319588,8.335051546391753,15.274484536082475,5.002577319587629,5.747422680412371,4.623711340206186,12.506443298969073,65.38144329896907,111.04561878660904,Mahadevapura,No Junction,0.24719101123595505,56.18556701030928,78.6082474226804,65.15463917525773,65.29072164948454,P0,0.651685393258427,0.25280898876404495,0.09550561797752809,0.0,42.54900961427082,16.506081315880923,6.235630719332793,0.0,-0.13668810180173263,False,False
8860145b2dfffff,80,48.0,13,13,33,6,18,6,13.0172596075,77.58746841749999,1.3018750000000001,1.0,1.030625,33,6,3.6923076923076925,0.4125,0.075,0.075,0.4125,0.075,3.6923076923076925,5.058252427184466,1.0885416666666667,0.4125,0.225,1.3018750000000001,1.0,0.42513281249999996,22.508692422062712,51.28865979381443,51.03092783505154,73.32474226804123,86.5979381443299,85.18041237113401,72.68041237113401,58.376288659793815,80.79896907216495,10.257731958762887,6.123711340206185,13.871134020618555,10.391752577319588,8.518041237113401,9.448453608247421,8.756443298969073,67.36726804123711,53.27905635980435,R.T. Nagar,No Junction,0.325,46.00515463917525,86.21134020618557,62.08762886597938,65.25541237113401,P0,0.4125,0.55,0.0375,0.0,26.91785760309278,35.89047680412371,2.4470779639175255,0.0,-0.17358662075467757,False,False
88618925c3fffff,342,243.0,11,11,106,275,65,22,12.927366499707604,77.60944289473684,1.2964912280701755,1.0005847953216374,1.0241228070175439,145,80,22.09090909090909,0.30994152046783624,0.804093567251462,0.06432748538011696,0.4239766081871345,0.23391812865497075,22.09090909090909,6.741189427312776,1.1979423868312757,0.30994152046783624,0.19005847953216373,1.2964912280701755,1.0005847953216374,0.43420411408638554,30.62078243931939,92.0103092783505,96.77835051546391,81.05670103092784,86.08247422680412,79.5103092783505,4.381443298969072,59.02061855670103,93.1701030927835,18.4020618556701,11.61340206185567,15.680412371134022,10.329896907216494,7.951030927835051,0.5695876288659794,8.853092783505154,73.39948453608247,434.78285001919625,Mico Layout,No Junction,0.19005847953216373,42.65463917525773,68.4278350515464,52.9639175257732,65.22525773195876,P0,0.4239766081871345,0.36257309941520466,0.2134502923976608,0.0,27.653983541327545,23.648923856031832,13.922350334599384,0.0,-0.15209665988841398,False,False
8861892545fffff,1070,695.5,56,44,0,339,146,192,12.930547712798763,77.68525735197771,1.4267289719626168,1.0001869158878505,0.9770093457943924,165,196,12.419642857142858,0.0,0.3168224299065421,0.17943925233644858,0.1542056074766355,0.18317757009345795,12.419642857142858,5.57557251908397,1.0863407620416965,0.0,0.13644859813084112,1.4267289719626168,1.0001869158878505,0.15066031967857452,17.03968080856542,82.4742268041237,78.99484536082474,72.9381443298969,41.68814432989691,70.61855670103093,94.0721649484536,23.324742268041238,58.376288659793815,16.49484536082474,9.47938144329897,11.818298969072163,5.002577319587629,7.061855670103093,12.22938144329897,3.4987113402061856,65.58505154639175,123.5191908074246,HAL Old Airport,No Junction,0.1383177570093458,74.74226804123711,49.355670103092784,64.58762886597938,65.1860824742268,P0,0.1542056074766355,0.7691588785046729,0.07663551401869159,0.0,10.052059446960206,50.138454089989395,4.995568937277194,0.0,-0.06557078709252417,False,False
88618924b7fffff,166,88.0,10,9,0,138,10,33,12.910487761375961,77.55091384304983,1.3,1.0,0.9819277108433735,43,66,8.8,0.0,0.8313253012048193,0.19879518072289157,0.25903614457831325,0.39759036144578314,8.8,6.496951219512195,1.0551136363636362,0.0,0.060240963855421686,1.3,1.0,0.25435476847147626,18.415600944858767,74.35567010309279,94.9742268041237,70.4896907216495,41.68814432989691,53.09278350515464,35.56701030927835,37.5,65.59278350515464,14.871134020618559,11.396907216494844,12.247422680412374,5.002577319587629,5.309278350515465,4.623711340206186,5.625,59.076030927835056,98.3683193755222,K.S. Layout,No Junction,0.1927710843373494,77.57731958762886,68.81443298969072,74.0721649484536,65.07448453608248,P0,0.25903614457831325,0.3433734939759036,0.39759036144578314,0.0,16.85664358464787,22.34485312383555,25.872987827599058,0.0,-0.17100231157555096,False,False
8861892cb3fffff,138,86.0,16,14,0,15,29,55,13.060536147481923,77.577168825396,1.3,1.0043478260869565,1.0119565217391304,48,43,5.375,0.0,0.10869565217391304,0.39855072463768115,0.34782608695652173,0.3115942028985507,5.375,5.047120418848167,1.338953488372093,0.0,0.21014492753623187,1.3,1.0043478260869565,0.35198487712665405,19.02315812915786,60.50257731958762,50.128865979381445,88.14432989690721,41.68814432989691,82.86082474226805,76.80412371134021,50.77319587628865,67.5257731958763,12.100515463917525,6.015463917525773,14.010309278350515,5.002577319587629,8.286082474226806,9.984536082474227,7.615979381443298,63.01546391752577,64.1190318540796,Kodigehalli,No Junction,0.07971014492753623,93.4278350515464,29.7680412371134,67.9639175257732,64.99484536082474,P0,0.34782608695652173,0.5,0.15217391304347827,0.0,22.60690273419991,32.49742268041237,9.89051994621246,0.0,-0.18273288826558526,False,False
8860145a03fffff,73,39.5,11,11,6,8,12,16,12.939478493150686,77.53372805068493,1.3,1.0,1.0383561643835617,37,26,3.590909090909091,0.0821917808219178,0.1095890410958904,0.2191780821917808,0.5068493150684932,0.3561643835616438,3.590909090909091,5.0,1.159493670886076,0.0821917808219178,0.1643835616438356,1.3,1.0,0.526290110714956,18.887767638260875,50.644329896907216,33.118556701030926,78.35051546391753,84.40721649484536,75.5798969072165,35.56701030927835,72.9381443298969,67.26804123711341,10.128865979381445,3.974226804123711,13.105670103092784,10.128865979381443,7.55798969072165,4.623711340206186,10.940721649484535,60.46005154639175,44.7020531890754,Banashankari,No Junction,0.1643835616438356,80.28350515463917,59.02061855670103,71.77835051546391,64.98737113402062,P0,0.5068493150684932,0.2328767123287671,0.2602739726027397,0.0,32.938804547380315,15.134045332580143,16.914521254060162,0.0,-0.10075756972683964,False,False
8860145b49fffff,1271,845.0,96,92,1270,83,211,209,12.971083382218726,77.59641769803305,1.2990558615263572,1.0046026750590087,1.002439024390244,365,442,8.802083333333334,0.999213217938631,0.06530291109362707,0.16443745082612116,0.2871754523996853,0.34775767112509837,8.802083333333334,5.137047353760446,0.928698224852071,0.999213217938631,0.16601101494885917,1.2990558615263572,1.0046026750590087,0.28787588033236744,26.104378332189622,74.48453608247422,56.70103092783505,44.072164948453604,94.84536082474226,75.9020618556701,76.5463917525773,41.75257731958763,87.5,14.896907216494846,6.804123711340206,11.841494845360824,11.38144329896907,7.59020618556701,9.95103092783505,6.262886597938144,68.72809278350516,141.10062639630982,Cubbon Park,BTP063 - Siddalingaiah Circle,0.11172305271439811,71.52061855670104,40.97938144329897,59.30412371134021,64.95850515463918,P0,0.26671911880409127,0.6333595594020456,0.07946498819826908,0.020456333595594022,17.325675253676383,41.14209020415778,5.161926845490604,1.328812851314413,-0.029074564868230235,False,False
8860169019fffff,4142,2488.0,39,38,0,930,767,413,13.185610021632062,77.67997068580397,1.3,1.0,1.039316755190729,2079,1278,63.794871794871796,0.0,0.2245292129406084,0.09971028488652825,0.5019314340898117,0.3085465958474167,63.794871794871796,5.701848633275399,1.1758842443729902,0.0,0.18517624336069533,1.3,1.0,0.5216657494064523,20.14756503512446,99.0979381443299,83.50515463917526,79.89690721649485,41.68814432989691,78.8659793814433,35.56701030927835,70.10309278350515,72.42268041237114,19.819587628865982,10.02061855670103,13.708762886597937,5.002577319587629,7.88659793814433,4.623711340206186,10.515463917525771,71.57731958762886,846.1135340770996,Chikkajala,No Junction,0.1540318686624819,55.28350515463918,54.38144329896907,54.922680412371136,64.91546391752578,P0,0.4975857073877354,0.2810236600676002,0.21704490584258812,0.0043457267020762915,32.30100703380508,18.242781265089334,14.08957075370731,0.28210486492406184,0.0715949562248609,True,False
88601690c3fffff,826,522.0,26,25,0,276,94,88,13.19107822723971,77.64605120145278,1.3,1.0,1.0176150121065375,322,230,20.076923076923077,0.0,0.3341404358353511,0.10653753026634383,0.3898305084745763,0.2784503631961259,20.076923076923077,6.0048076923076925,1.03955938697318,0.0,0.11380145278450363,1.3,1.0,0.3966973776008536,17.828565456608366,91.3659793814433,88.91752577319588,68.29896907216495,41.68814432989691,65.72164948453609,35.56701030927835,55.927835051546396,62.88659793814433,18.27319587628866,10.670103092783505,11.806701030927835,5.002577319587629,6.572164948453609,4.623711340206186,8.389175257731958,65.33762886597938,227.55754137305865,Chikkajala,No Junction,0.2106537530266344,57.86082474226804,73.19587628865979,63.99484536082474,64.80051546391752,P0,0.3898305084745763,0.40314769975786924,0.20702179176755447,0.0,25.26121789271361,26.12417875240258,13.415118818801327,0.0,-0.05910370538345033,False,False
8861892dd5fffff,112,75.5,4,4,0,39,6,31,13.083908886607144,77.63652063303572,1.3,1.0,1.0334821428571428,56,32,18.875,0.0,0.3482142857142857,0.2767857142857143,0.5,0.2857142857142857,18.875,5.4523809523809526,0.780794701986755,0.0,0.05357142857142857,1.3,1.0,0.5167410714285714,12.767809014256573,90.59278350515464,74.22680412371135,23.45360824742268,41.68814432989691,51.15979381443299,35.56701030927835,69.45876288659794,30.79896907216495,18.11855670103093,8.907216494845361,4.882731958762887,5.002577319587629,5.1159793814432994,4.623711340206186,10.41881443298969,57.069587628865975,158.43999113121816,Hennuru,No Junction,0.16964285714285715,85.24484536082474,62.11340206185567,75.99226804123711,64.63865979381443,P0,0.5,0.16964285714285715,0.33035714285714285,0.0,32.31932989690721,10.965486929307804,21.35384296759941,0.0,-0.1772155635846115,False,False
8860145a2dfffff,804,531.0,52,50,237,203,207,82,12.963858752985074,77.55540667164179,1.3007462686567164,1.0,1.0430348258706466,402,250,10.211538461538462,0.2947761194029851,0.2524875621890547,0.10199004975124377,0.5,0.31094527363184077,10.211538461538462,5.64128256513026,0.8437853107344633,0.2947761194029851,0.2574626865671642,1.3007462686567164,1.0,0.5215174129353233,18.52978986969271,77.0618556701031,81.5721649484536,31.572164948453608,85.9536082474227,88.01546391752578,70.23195876288659,69.9742268041237,65.85051546391753,15.41237113402062,9.788659793814432,8.768041237113401,10.314432989690722,8.801546391752579,9.130154639175258,10.496134020618555,72.71134020618558,124.5561535133504,Magadi Road,No Junction,0.1281094527363184,56.70103092783505,46.26288659793815,52.52577319587629,64.63711340206186,P0,0.4987562189054726,0.3619402985074627,0.13805970149253732,0.0012437810945273632,32.238162281376624,23.394776119402984,8.923780581627943,0.08039441965430578,-0.11741948122224433,False,False
8861892e49fffff,826,497.5,33,29,0,163,73,106,12.971369075613309,77.7120482515934,1.3,1.0,1.0635593220338984,492,178,15.075757575757576,0.0,0.1973365617433414,0.12832929782082325,0.5956416464891041,0.21549636803874092,15.075757575757576,5.56696795398521,1.127638190954774,0.0,0.08837772397094432,1.3,1.0,0.6335002257151066,19.700472787328923,87.11340206185567,78.35051546391753,76.67525773195877,41.68814432989691,59.149484536082475,35.56701030927835,80.28350515463917,70.10309278350515,17.422680412371133,9.402061855670103,13.21005154639175,5.002577319587629,5.914948453608248,4.623711340206186,12.042525773195875,67.61855670103093,200.96951934737768,HAL Old Airport,No Junction,0.14769975786924938,65.07731958762886,52.70618556701031,60.12886597938144,64.62268041237112,P0,0.5956416464891041,0.2929782082324455,0.11138014527845036,0.0,38.491959761363916,18.933037118394445,7.197683532612764,0.0,-0.1058790329062918,False,False
88601459b9fffff,39,18.5,10,10,0,4,2,28,13.057149297435897,77.47343236666667,1.3884615384615384,1.0,0.991025641025641,12,21,1.85,0.0,0.10256410256410256,0.717948717948718,0.3076923076923077,0.5384615384615384,1.85,5.170731707317073,1.3837837837837839,0.0,0.05128205128205128,1.3884615384615384,1.0,0.304930966469428,20.990532531310134,30.283505154639172,59.27835051546392,89.43298969072166,41.68814432989691,50.38659793814433,89.5618556701031,44.20103092783505,76.28865979381443,6.056701030927835,7.113402061855671,14.914948453608249,5.002577319587629,5.038659793814433,11.643041237113403,6.630154639175257,56.399484536082475,23.983544129281988,No Police Station,No Junction,0.1282051282051282,97.29381443298969,46.391752577319586,76.93298969072166,64.61288659793814,P0,0.3076923076923077,0.28205128205128205,0.41025641025641024,0.0,19.880888183980968,18.224147501982554,26.50785091197462,0.0,-0.09524753407140929,False,False
8861892e01fffff,722,403.0,29,27,0,334,102,119,12.995735714182015,77.69422026877434,1.3043628808864265,1.0835872576177286,0.9767313019390581,123,546,13.89655172413793,0.0,0.4626038781163435,0.16481994459833796,0.1703601108033241,0.7562326869806094,13.89655172413793,6.003112840466926,1.015136476426799,0.0,0.14127423822714683,1.3043628808864265,1.0835872576177286,0.16639605282341297,17.10458555564313,84.92268041237114,88.78865979381443,63.27319587628865,41.68814432989691,72.0360824742268,92.65463917525774,24.871134020618555,58.634020618556704,16.98453608247423,10.654639175257731,10.971649484536082,5.002577319587629,7.203608247422681,12.045103092783506,3.730670103092783,66.59278350515464,139.6099431955717,Mahadevapura,No Junction,0.12880886426592797,71.64948453608247,46.52061855670103,61.597938144329895,64.59484536082475,P0,0.1703601108033241,0.682825484764543,0.14681440443213298,0.0,11.00438501299369,44.10700659679585,9.483453751035213,0.0,-0.0729231032737227,False,False
8861892e93fffff,5224,3090.0,74,71,4592,594,1150,303,12.984301379323478,77.60362684671279,1.2987653139356814,1.0062212863705973,0.9977220520673812,1520,1735,41.75675675675676,0.8790199081163859,0.11370597243491577,0.058001531393568145,0.29096477794793263,0.3321209800918836,41.75675675675676,4.9824175824175825,1.036957928802589,0.8790199081163859,0.22013782542113322,1.2987653139356814,1.0062212863705973,0.29030197533354124,26.635509598834947,97.16494845360825,18.298969072164947,67.91237113402062,90.4639175257732,83.8917525773196,77.70618556701031,41.881443298969074,88.4020618556701,19.43298969072165,2.1958762886597936,14.068298969072163,10.855670103092784,8.38917525773196,10.101804123711341,6.282216494845361,71.32603092783505,683.5573309189206,Shivajinagar,BTP211 - Central Street Junction,0.22722052067381318,40.4639175257732,75.51546391752578,54.48453608247423,64.58943298969072,P0,0.27833078101071973,0.5122511485451761,0.19678407350689128,0.012633996937212864,17.977227329060163,33.08601123285076,12.710171729211728,0.8160226985680681,0.15647169387389215,True,False
8861892ed7fffff,475,296.5,48,49,0,100,167,48,12.9752004929161,77.6238861091728,1.3,1.0025263157894737,1.035157894736842,214,172,6.177083333333333,0.0,0.21052631578947367,0.10105263157894737,0.45052631578947366,0.36210526315789476,6.177083333333333,5.523809523809524,1.0107925801011803,0.0,0.35157894736842105,1.3,1.0025263157894737,0.46636587257617723,16.451625506591373,64.94845360824742,76.67525773195877,62.75773195876289,41.68814432989691,94.20103092783505,75.38659793814433,63.91752577319587,53.865979381443296,12.989690721649485,9.20103092783505,10.496134020618557,5.002577319587629,9.420103092783505,9.800257731958764,9.58762886597938,66.49742268041237,65.91218037588473,Halasur,No Junction,0.18736842105263157,56.05670103092783,67.91237113402062,60.798969072164944,64.2180412371134,P0,0.44842105263157894,0.45263157894736844,0.0968421052631579,0.002105263157894737,28.79672164948453,29.067113402061853,6.21901030927835,0.13519587628865978,-0.1466529949520724,False,False
8861892535fffff,698,453.0,26,28,1,114,101,52,12.96011963532897,77.64891785845309,1.3,1.1314469914040115,1.0270057306590257,279,238,17.423076923076923,0.0014326647564469914,0.16332378223495703,0.07449856733524356,0.3997134670487106,0.34097421203438394,17.423076923076923,5.131554737810488,1.0188741721854304,0.0014326647564469914,0.14469914040114612,1.3,1.1314469914040115,0.41050802128061337,17.017229526826892,88.78865979381443,56.18556701030928,63.65979381443299,83.37628865979381,72.9381443298969,97.55154639175258,56.95876288659794,58.11855670103093,17.757731958762886,6.742268041237113,10.960051546391753,10.005154639175258,7.293814432989691,12.681701030927837,8.54381443298969,73.98453608247424,189.26453880034364,Jeevanbheemanagar,No Junction,0.15472779369627507,45.81185567010309,55.154639175257735,49.54896907216495,64.21030927835052,P0,0.38825214899713467,0.5530085959885387,0.04727793696275072,0.011461318051575931,24.929790565090247,35.50885298201046,3.0357309544205835,0.7359347768292324,-0.12046089875273236,False,False
8860145b1dfffff,539,342.0,42,40,539,31,140,74,12.984450945415466,77.56052007470562,1.3141929499072356,1.0382189239332096,0.9998144712430427,146,214,8.142857142857142,1.0,0.0575139146567718,0.137291280148423,0.27087198515769945,0.3970315398886827,8.142857142857142,4.848,0.8909356725146198,1.0,0.2597402597402597,1.3141929499072356,1.0382189239332096,0.2708217306149986,24.53474278566939,72.9381443298969,7.087628865979381,39.43298969072165,97.6159793814433,88.27319587628865,87.24226804123711,39.69072164948454,84.79381443298969,14.587628865979381,0.8505154639175257,11.18041237113402,11.713917525773194,8.827319587628866,11.341494845360824,5.953608247422681,64.4548969072165,121.96872300452883,Rajajinagar,BTP010 - Rajajinagar Entrance,0.16326530612244897,66.75257731958763,58.56958762886598,63.47938144329897,64.06469072164948,P0,0.27087198515769945,0.6419294990723562,0.08719851576994433,0.0,17.353329954287243,41.12501482317388,5.586345944188359,0.0,-0.1367210858721194,False,False
88601459ebfffff,327,195.0,22,19,0,57,77,51,13.046314182262996,77.50357427706422,1.3958715596330276,1.0018348623853213,1.0504587155963303,171,75,8.863636363636363,0.0,0.1743119266055046,0.1559633027522936,0.5229357798165137,0.22935779816513763,8.863636363636363,4.72967032967033,0.787948717948718,0.0,0.23547400611620795,1.3958715596330276,1.0018348623853213,0.5493224476054204,12.17885982644766,74.61340206185567,3.865979381443299,24.22680412371134,41.68814432989691,86.21134020618557,90.85051546391753,74.61340206185567,27.706185567010312,14.922680412371134,0.46391752577319584,4.673969072164949,5.002577319587629,8.621134020618557,11.81056701030928,11.19201030927835,56.68685567010309,71.56887104786988,Peenya,No Junction,0.26605504587155965,70.74742268041237,81.70103092783505,75.12886597938143,64.06365979381442,P0,0.5015290519877675,0.41590214067278286,0.06116207951070336,0.021406727828746176,32.129786563258605,26.64421324758031,3.918266654055928,1.3713933289195748,-0.12539098045634894,False,False
